review_id,stars
LqxXD42BL4I31XHjezOX-g,1
8JN0D_GLUxW059khUNpFmA,1
dHx4lg7ALplcYxXndFP27g,1
a166herp9fB4HmDXg1pjOw,1
8cq1MqStHOtuwBKLX9_2Cg,1
DzmnyMw3CD0N9Wbd0tvBwg,1
aV11F1xZDL5ZMphUu1B-9A,1
qXxXO9qlm_WG7zK885V01w,1
oMzPTH1OpH3puiPbAtbpWA,1
gDD2DMS6LOAHrH2iKKXXtw,1
PFiesyzADD6OxMiQbWcmoA,1
m__5IHxssxPWgW5g2CbaRQ,1
bhE62uUp_f1yaaSm6kZsGA,1
7HkmoA5BwW_uMJzxUN8jTw,1
Vo5ii0Yq4HLC6lip3NHJFQ,1
EQaHtm6F0K9wsMCfc5QA-g,1
2SeZL0tGnAVp4oyi3iXriA,1
blSac10DkHidicyrCyrjHQ,1
x-XT2lxXoRs4YdzLb9LfQg,1
SfT7cTd-NGaDWKfCYTSNzw,1
JYAJ6HvTs621PNAKYakVpg,1
3FZ_oeI7YdQoScNxvpJnAQ,1
Cwzhb8uasNKNgkA4yg3aCg,1
TZAgndU9GsVa9U18g8BU9A,1
Qf9qGsRF7RiQTI6Xb_YCJA,1
m5QM-yPnq69ZfrQhJbzQTQ,1
9QFPmzwPza4m7fYq2RN3RQ,1
4RjT5fdKytRvtvLiroWfiA,1
y5C62tuvW6_A0eUvDsze7g,1
HNKxHao9Jk9Y7xt-enC3GQ,1
eTXrhu4qwi_L8unoCB7s3A,1
mDbmWUPEtwK0s082J7Gd_w,1
0QqDGbwaG6Nt6iwmAs-FYg,1
hN_sA_As7abUbtxDr2pS-g,1
V4Jg-3itOPD1y7CI4SOSMA,1
a5OqqP6ARDhCEFVTCiCaXA,1
zV64qMkiTQkpYfln3WfLXA,1
6zTB-wdAvXl06gndNfNdDw,1
tNOcyL95aYWnTApXdA8Uew,1
e7BBr77kegCFhR0T3YeKlw,1
1zSIgsKzJKSeVjaWS1eAdA,1
eTvtzjaSzoawbnoVVG9rbg,1
VYurV8s0leZlOkRVSUcijA,1
u2yUuPNRJZj9YhWzOgPi1Q,1
GuxjQnUh8pskCu_mCqphAA,1
-8mgZT_XZVDq__ONn8ZIeg,1
VaTsGHToVpP8gp4cUtWK_A,1
yT8ZVLaf-7I4-dpsr6TXlQ,1
-7UqpYwe7cFJxwHbSrQfTg,1
30eM_-K-ZTxH-KlZgEw2tQ,1
y6CRcnm2hXlenMoE0w316A,1
BvvAe2cWw9WFGSDNnNElUA,1
DB1Z7eXw7hgq0DHQzdl5sQ,1
NAKFJ-S44JSugFV0Gk6trg,1
GNJOg13eibpAeKp4mb53SA,1
HPJxbtFEPbiYjpzwp3pllA,1
qu4xTh445HxJQeCr6Ave2w,1
7VH_3S9pbT0AaagEAhhNkw,1
QdUlnUChAyIq6171d5u6rw,1
--BZs2IKHhcGnsSd0EMbMg,1
5gsvi2oCgx7DMGQNi-J07g,1
XA-ghlVVIxQnTqRRr9E64w,1
F9XlLa990g4t19v3V2AbfA,1
utUrY-UPhvbd8hy-i1Xc8Q,1
Zqabbtn79OwCSUgZcY-Dpw,1
uwq4LB3hf06rpvf1iOWcGQ,1
HwvkGnLbNAPLjngJURT_7A,1
PgfzaJFK1_7opw2LE9Vmjg,1
6JIF_CYa2h76xosAPMCKig,1
eTK1CdqfdwE7pUjVX3JxdQ,1
uiSvauLENK0JmQW8dPpaBg,1
0_W1gUkNI8-Ra2eq45b7Zw,1
j984HPSY9ZC0G3mDVc8xBQ,1
2xahH-y-yypNoYIM9mlOUw,1
iRzdUMLAvk5PQlSG9snYVA,1
qtc0wo6ZQKLFxdZWaGFbYA,1
vVxs-87ckc2FDGamtr4Zzg,1
SEMTLQdKIx4woNEcf2_Hmg,1
_hX623NJfg5Ib5GRHmyTnw,1
fpo9hux-PoHfbqXyxPGwjw,1
kCM4Thbqqd214iLGi6hQoQ,1
bOTpXnHyMC8y6G6byrumcQ,1
jS1f-jReOSxQGn_x1r9p-A,1
fFdHucsuZ95ZkbzywZ7SEw,1
b52GWKUvhuANS8ek5jg5aA,1
ZVeEZTHdp-JjhQ3oKT2WkA,1
d9ie-X5lPvTx_faSxi-sVw,1
8L33pXUhv73lsRgIZw2rSQ,1
Bs5GOOJusOgVU6bvdsU5UA,1
3XhN4tjf2ZGnvombd6mmEg,1
2eBuv9Qj_RyPqpBXKqAFkg,1
ya7tcgwNvpEGXb6c8iGCkQ,1
FN0ouWU0KyTlFN-XebKTqw,1
ZF7UWpug0LcxHdVhzf5ctA,1
IJM3POonQCkkrFlKvSKJkg,1
BAJJq6q1jx70yU0PBy8wMg,1
CQoZwwqKLaUSCHQBWtwxPA,1
FxmPxM2bz3joIyzOy0vE7Q,1
KQ-Z-nyILFpWgmjDPSWb0Q,1
dvKMUO-rRZYMopPYwMMsZA,1
yNJNyc20Ag6JyY74iTpUAA,1
ZWuqup99_bxeHo1DjQQngQ,1
cRW1plKKsgD7kSNHRMN6eg,1
d8083RnapK1vKON4RnlwAw,1
cItoNCG-HYQGGkoIYTR4gA,1
wS4qHtQzNqCxjlu9o9_4VA,1
jIRx39sj-POPRrb8ecdBYw,1
lhde109Gz1T3GIlJpX7sDQ,1
SdF8oZ-Rx8JU1nu9zdTyUg,1
RfassJQ88QmISqDJsZqJ0Q,1
ETwBjiDRiRqkJkaiA48fKg,1
8qdbmu6O9sSi5vm-BS7ATw,1
VJCugoPatc24uyUnmj1gyw,1
jQkfrbu7rfVjxIaswg0CUg,1
QnH_c3MBcL7ZiUkiuJBY7Q,1
GHBwB2QmyZoH58qVxhiVaQ,1
_6zopXPvcRgw36HqfTmZfA,1
7-HhnSy2tRaLoTtyiV1ERg,1
-IZtL8v0JURJyUp5eJgKbA,1
2oVJc0TDJv7aNG5xLLiXbA,1
bAc-TAe3KQ0Xceh-IEXvFw,1
wLfXCVreJRduYFIMCur7tA,1
zEXtsZoTIDV8WP8inYQzug,1
3xpH3YogUmOuQw05wF73sA,1
yJNEsRtTvFcTjQekN6NQZQ,1
ITdeHplWAuUX-q5tKjjSLg,1
afEwqyp6okTK0Aj7Nwnx8A,1
kgaJL3JuN6nGCVq23IQ_hA,1
q1pmhlUoTSeZPsG5679oGw,1
P7N2BGnoLX6URGTBj1MOmQ,1
XNB0MtOFNwPZ_4b2vrrdHQ,1
b04z5jKdmkoMY3pgX2o7kQ,1
xnaEkeeEU7Sh74Eimt85GQ,1
1Tbx0nqSizOC89tasomdVQ,1
E3YKvk1cTUmhyb7Pn3Uxiw,1
kDqfrem5xktfKjkxPofb6Q,1
wJU0LlE-dYk2KV87nxfA6Q,1
41YwvCkkTJoShNBVw4nqPg,1
HfsGohCFatR-FVPWNl9jCQ,1
h9k6chymDcGBZkvICQNrzw,1
4YgNTOi_oy095rHJNpOhwA,1
w03tUNJwctKTCLBd-wiabA,1
YSEURYm5v_yYOWxLAm1oEA,1
hMlFTGIQ_w08bff-uIGD-g,1
7RXdL-J6l4pcwav4GrQCEg,1
1Qwj_wQ01wdsfOjnqIaEbA,1
dA7obEedgYpAQEdnauvlPg,1
y58v70-oX_meLN6q7rXgEA,1
RYkdeKoonCj-fax5P7Ly3w,1
aZLjwrd91WH7LV8SyxHKEA,1
GzA6oeQkqlIk8quhgRmxmw,1
7436m-yPsHdS94Ga73vWQA,1
WaMYDZX-EV-0iCxTVww7yQ,1
5ZLZYHX30LRz25-E4GqFIQ,1
HmfWqrZ7DPrhknQSRGsSsA,1
ctB4TR3fdWvC_cOhz96x4Q,1
FPRLFOT0K0rpWjOxnihUpA,1
DhK7AY6lrKXl8n1nBfqehA,1
CvbzG-ETfXd0m_gNkSGapQ,1
KyO048Dif5LZZSdm_4xpsg,1
cOezqN1uuqjlB57SqrmaVw,1
em7AmxUBEpXAMutL-6fD9A,1
yUFXG5m_6x-wlYsbZoHDLg,1
1vNE81zFr05l8lF9mocNzQ,1
8Y25_NwA1tZfBKPAlFAJbQ,1
DbItO2oefR3O9DKpBXPcFg,1
4a267iw4L6vT2ud-GC8eRg,1
ssN5PkIdXsxAuZRzX4WuyA,1
J1Ceb3fh01-iCciHoXY8Uw,1
XSAbMyq6YVaTBlBNS1jhlA,1
L-eTYuRz2oVQC05Px-V9SA,1
9GWH-pcZNN65VEE-Z_9IYA,1
g3JQIHajgbZtbIupQBkxpA,1
glb2-Ms60JawIY9HoVrFKg,1
p5-Pa9msLiffK4u_PSiWCw,1
EMzetAyODMgFBzhtjIU4Zw,1
2PBl5Emla-BF10H7KBP-kw,1
tYZrqRh8qjtCPWekrPVqeA,1
ezxTAB4SbhDtBG6G0DdNqg,1
L3pq-JcYb-__HEU7v8PyFQ,1
ZFtJCwqYa6qzs-zM4wiyTw,1
XHBIzDC31Lr9JXziBLzQqA,1
F1KORym_kxZyrAbViGQomA,1
OuQvkSBHST_-LvXLcMgRsg,1
PgHu-6gUGU7_82xHrnQT4w,1
egO5SSXOQJOtrC5CZnxMzw,1
GPOmE8JrtyR08hjZFq5pQA,1
G8m_Ck_ez5fsmatXhJGspg,1
ijxm4c5EO4GSJmQhrTxa4w,1
m3CJ2tVTlh2ZoEU1iMmjLw,1
xT09-Oi3gVSqEoyNvh3UuQ,1
EAQABLSp8eVmPrde4dtc0w,1
gkqYiEHo8jSmkgqAxIZDtw,1
ADc7lgP0km6H1lVLTcL-Mg,1
4GCSJ_KFzgHpZ6PWPTT2_Q,1
z5CDZKrAZPPFCimA9PbFbw,1
CIDpIg-Wd7TG0gYHnAHYpQ,1
nsxaCg3CGcGzhKSSaOZjEw,1
w7UWGjD3ownke59ctYRMGg,1
QBBBafAR9fT-kDpyBlNCuw,1
2iKV6jm2tM7eVcII2SDvXg,1
pZ7lEdoGUyVM4srDKkaV_w,1
80O9Fbhc0Dqzu1xSeXCznA,1
unoiYQV7yMd7iybBknX73A,1
Gge5NoX9bfo7JZv6e43HaQ,1
GnAFcdtqUoiFAAOB905rcQ,1
EROH_hi9eBDInubX9Br8ow,1
9eYJysoRK0eeOnDOyUAqtA,1
KkJBtQ5JmYb_UcGaeEMtuA,1
gs4kSPwK0t9TW9FYOaMQaw,1
F6ZKKqzWU-ofOLa_fM1eSg,1
J-hMu1IDfwCU_WYUalaSCw,1
ImHq4PEphI6cXjVh089fsA,1
4i_IDJgOo7inqwb6_FuJhA,1
VKDQIpMnQP8sN8JfO-x5cQ,1
cJPxKNgn81UmPRYbpptNtA,1
jyG-yJMq47FYiYaiwwoMaQ,1
yXT6D0KzhORDWgZWSv19Qg,1
GMXz9PxCS4GK_KTuTtDOsg,1
18nZK68HriPW-jcCSWsk4A,1
Fs5IHoK2T7jlnNcl3OkINg,1
qZNbP72lJno620lN0FfEPQ,1
PdwVUDkww2Pmqb3liOQfnA,1
xynJfk_cI5JW2zQQ7r4oQw,1
WYAPWVfR0gV0LU0WIb4orQ,1
eGuBOEIZlfT7kZyqfKcqzQ,1
yeiWqjhdSFf8FTJtbHC9EA,1
fumaLV50jl3-zOKwYchWRQ,1
6FnslyceFGhqBalFeFf5Fw,1
DfuPmPL3qDMrXXtwW0gQzw,1
HaSFMP8rKU9EQ3wQNPVoSA,1
tPyPE6pvtpDm7lkM61XCXQ,1
w3j-SWcKYHww6JxP1QPNOA,1
y_d-oXnsSIJMkI6MVLIg7A,1
-gCFzdRuBuxTnukZX8m_3A,1
lUa-zRYdONlRvvYy3ff1SQ,1
Yf3bKcEs_vQ3YxxFviYzZA,1
xE-FLrD0ksBvpNnK2cYtkQ,1
bdwBHDowU-Wk6FCKq_ap8w,1
fLG5D5WSn3yrASPhEVbyOQ,1
ZKTz60iutx5P9gEPVr4yeA,1
JbAhFDIldEO246oxTADFag,1
E3nArcwAreDGeYmqlPkk6Q,1
VyGrCML93wmdcJGnr4Tfpg,1
ghT_rtgW-G14-tTd69diMQ,1
qlWxm4XAPyMY3GyAKAw0Pw,1
Rt6YOQnGw9l5YFnXQCJ-EQ,1
C0HjFYqclWQsQy39EDeWZg,1
_42gyi63vqn-i5bUDIlAfQ,1
-j3iIveNnrb4JHTchhEw0g,1
nnIpP7W2RF7FndYKUJykQw,1
BVsym58Rd2aaC-zerej9hA,1
M4LD7BLWiqRa_6vGn5i9ug,1
l1Zx4WjmV7iIcSX6guR_NQ,1
3BpL0rMBKbwFLj0m9kE0Kg,1
0hFAl1uHbf_yYaKZ-UcQJQ,1
2lZlvV9n8M4OAqBDTah5Lw,1
RVncaS4BfiTTpNy5jCLKbA,1
gfMGjcf8KLcq8DWC_Ft3Fw,1
NZffkmrd57ZzFrOQ6Ne4fA,1
lTEefCVvdCtzDdcEWJKi3A,1
Bc7GrqBLA6wgpAQhoP4wGA,1
m9sr2uCU03xB4fcC5a5yMw,1
mRjjrEOfXLVvb1Km01yYQA,1
jAkwC2DYYkj9a-82zJFqMQ,1
Dq4Q1E-o7W5csH1sMK6rgw,1
URf3V454pe54hDoAbXUb4A,1
sms274B34RK0L9Y_m-EFSw,1
m00JO78TCesVaLOA4AXGEw,1
ioHMrHn1UJTeBA0236uGvg,1
KpHhEO9uWvoQCkBu3CORBw,1
TgWRY49PK8x2vzPxrMGHnw,1
7eB8D_tDyubzstzcPzFeGQ,1
fcQINT70ckMpyRimfOriqw,1
gXlqlJ8LJHE2u4i_CkqdHw,1
Yt7YA8bdByfjDIsJt20czw,1
3LZ4eDdJCH_YU0PIQjdv-g,1
l8tifKmB9gaESsYPo2fmgw,1
6608UEWM8ThoMpbU7cV98Q,1
GrQH_c2639eEUpnZg3J6Uw,1
Mnr4q2UxBj7pnTaxh9EZ0Q,1
Tt1TiGa4GH_03XUwkiH87A,1
nStvJ-FD1CnOfjGl183AxQ,1
DQedQ-8vd3yMf6zz0zmLSA,1
zXUbJQhYOj2MK_9hpXm1Vg,1
SSdAW6RHbiwCEJSk_Y6SGQ,1
ClhFuazckXsOXKGZnqR94w,1
DW5B8ribzE_kQWG4brYg9w,1
8qqPBcapImnUYjjiAgm_7A,1
FdtlyM1cO9SdFkCIDJWq6Q,1
96Xmmso5L5xn5GLt0pL9Yw,1
Svg3FVbyL_jRheQ_YEbbdw,1
mWz9aM0DNK_R3y0QlwYRdQ,1
f_LSiEMAcwrfZhMdzCHvWA,1
gkmW6Z0wm1o5q9QFIAmqxw,1
ylNcz29dzqu6NC7Xf_XMWA,1
Iz7Zl6RW8uc5-_oVLtyLcQ,1
-ocB_cxHj7_ws9uue5cfeg,1
n1QSIOLs64MYkr-_XOIeYA,1
CQ41nDdwy5xK6RlHuXkYHg,1
pW38ZXz5FgMkjpw0LBNs1g,1
qzwjDJEi7G5ryzDA7DzIrw,1
lKofqjHzLoVuw8bK9YN3kw,1
MkoqT4HZJpTRZ3YIsi80xQ,1
0wADo2J5jXp-L6QODNMhcA,1
tORHNBAzD_pRqlpUTdkbvQ,1
COuEAR77f6E5Mt0W6L9sFQ,1
Zpc9kVqyy5-ZhHgKRwpbNw,1
lQIp8zdO4YlYujDuuA5vSQ,1
Sp1k_2it6ywtLCMrVC5-VQ,1
s9LtJjDxJvoY-ctFhis9Ew,1
I3YwYJVC7w67sxUsh076HA,1
itH2sS03axzlspnIa3-YnA,1
YXrfqx1G60jj5mx7VKqNaA,1
PEqmTv8xKV2yMjRCnySGvQ,1
9oLfyf0BkJrEo93jztGEtw,1
IlSDY0rYlgHDPaVH_PvwJw,1
3ekshTja_TdPLzL-btYhxg,1
I8D_g5vJkSsJtu2FyFjaLQ,1
p8fOX0OW2wyeYKrViDkMoQ,1
Tn4RFKiZxR-sVbsK-33_EQ,1
0K0c3Qbj69a8j_iGGLSXMw,1
VjhTMhOaligB60ZPOjcjAQ,1
eTSN2zgfY9hs7BADrNsnSw,1
CPzZ6W9b3_w3VhXCBj5Xtw,1
iBFXrEliDxzoM-HrJllIlg,1
bhwpH0vpm9VIPu_a2bC9Lw,1
fuVcNWnmDpaNAZ1qUZWGww,1
bTsF8d4lzaAXWOiU9plWPA,1
ZTjbb2Bxz0PhLawHz5p3lw,1
289A3DxdKyY1YikfSwEjFA,1
dkyWZ6diw7jwK6X3ydzqSQ,1
kWjlP1SKpa6NSOp56EhiNg,1
nXpJhO0NtSb3YAZwebWlLg,1
aSmQRzh23GGawH20fvP6Mw,1
2uC5lXu_Azns2c4tquuLeQ,1
y1XSGd9vnSeg9ZatQ-jeJA,1
xLMPZkS4AJw8z-GPBOo1kA,1
p4-c8aBz15buFLtlOlbRgQ,1
pXmmOXRpcYFH31K4y779dg,1
h20xD4XYvcKsd-9YURjs6g,1
Lp92M0X-8CrJ8s0Ks_wdsQ,1
4xMLSw21wetkD3Hinp9cmQ,1
nSn6K9MbRfyoKwVYO3i1QA,1
vlvg-PnbwjtP-bC5d-ursQ,1
laQBMVko51vIk6CF5z_N6g,1
IMYgV6WmBE2H0NTZwZZNKQ,1
fN7nJhDRthRtmNi7DE0CCg,1
kyfLRI7GlRDMHAYveuPXSQ,1
ZwbQRswCF7Gis1MuuyWehA,1
kNqe4KFYxwxH2ZZV1xtjBg,1
58wRtaMbhx94fZF35ooZBg,1
bBEu4PiVbM78tNtdtSM2mQ,1
vZx4T_-fl-IwiuWss0VzAw,1
Hl3TEJlK4taKU6m8urmYBQ,1
R6RkZUbGwJyeYc1W833hWQ,1
-yyw2983aBKx1l09-Wev-w,1
kGmS8l_ddTdEv_WAR_Fl7w,1
sfE_CIFz3lBoEXp5yYn6rQ,1
cQqF5QjSl-zyKhg5Ntu5Sw,1
sGilQgzTs9ccz9lyUK0e9Q,1
Xm85-y5Qf5EIAPs-efEDow,1
VcaYZbKnLV_9TOB_GeXy-g,1
b0CWfNsHTRTWk3rfLMldsA,1
A2M-5KW3TD4QejRJuL4iOw,1
9nIIUSSpH-KpquG_eALzrw,1
IKpbiYsMNoayrVcke79PYA,1
wK6s4K3b-xx_c1jKymZtYg,1
XnpGj2iJfGKHfKgIj987bQ,1
PUD-nmJ0MTvHYM0_SIvLGg,1
F1Ox3tdIBZ_MdIytPmreQQ,1
WxZRIP5LN0QF91VrFb9tdA,1
RGTd_PIsKofl7tgSibnA9Q,1
3f6OzgEkF_-lA5teaLGwFg,1
iyiwOVP9HMGanSat4qKEqg,1
6F47Psiwn0LYeZKbOJb8Dw,1
Gjk-v6aOw2FB78hkQ6z7bQ,1
d4qV7zcG0UeCn98Fc_LGNQ,1
XrPh5vM87TGw1q_1Hi6XRQ,1
zCNCvihHXbnyGw0Y_qmVTQ,1
cSqR68wBzXGVS-g6BWmK0Q,1
Zdq6td4WcngmpPZpouXAMg,1
a4QVBxuiVF1A95nHCf8mgg,1
T2CCE0IiMmarLgM4J1DcZg,1
YI7ACl6Fx2SiyRYpOkLgoQ,1
rF8tZ-mFfAUyyuWgx0QWKA,1
qjFIxwjxHS3jJZaT4rKzAA,1
L70jxukca90wXgigDaVdDQ,1
jZV0P64dwY2Pr44A_qxDLQ,1
DEPbsZ4X_HnW58XzSKUkVw,1
kLYctX963NJnLZP18XyCNA,1
eWLVOS5z0EwiL3cUv5m6TA,1
XvB_DTDG00PEurm0evtUgg,1
q6Kb8rh9E4a6EisD8V0MPg,1
bwDOHyfp87fnUOvycAp8ow,1
1fT8RQX6AWic6jLhf515zA,1
2nw-mVeJoEoozsNbLN0xYw,1
kV53UODsNe_JcdEprQfO6w,1
o6AkQ3FLkpQSr2fjzwlLHw,1
WFZHl4Y65nFamq4V7wu5-A,1
Bo2FCxSTXv24Gbg7JnbI-A,1
ZE9JqaYnIquwINYVseogSw,1
7Xm_URF1P5ypmod7-Fnj-g,1
hXmzXpBhX-D7mmDOfOzHqQ,1
bTPyVyGnN1M6pwNyzY13Vw,1
0B_nOP-oahNqFxD_z1dyng,1
n4yyozZJCE8yHibEw0_75g,1
JKuH6v60YKRiOAnRc7Bf3g,1
WMmHU1fL6qkwhIPpro5N4Q,1
py6Cmwwg7XCUbJamuAhBnw,1
dkbL-7eeMVS8YhgpnxTfRw,1
Aawu_zjyAsfiEYMX82nyPw,1
B3TRm9l_r8LN9zJWP7xyug,1
DuW5XE0omn8-mLiJRi1oXQ,1
nTRWOAXijA8gHeOp8g0iuA,1
M1XRf7rQhVMLyjzRY-yVAA,1
IWmhgrBykdxJkLIG4wgCxg,1
7T4nH_2gR4zaSdT546Cnuw,1
uZEKGeQuVtwzJsyDo8tBUw,1
HfGSKtdkIHDcTsAoaAlITg,1
BNlZswtWwoY19dOxHz_4sw,1
HuwJjOZcURmmsykuagORYA,1
bBTbgMJ5GNHHB35zUssOqQ,1
Vju3YtI3WMaMoPipfgoDww,1
-AJclPGpYQljrhoAmlic0Q,1
XBYIeUAguxHSL9wI5Ifv9Q,1
pil20ou4XMeKNQ4Yu-lYyg,1
T48WH22iH_fvoS8m9h-XqQ,1
TP6NUL6EUMFTU-bOYZ01Lw,1
WhdoUTTp1GuwwlHFkfRsiA,1
S_fOMA5VQJHVNEpKMu25dA,1
mSkELlwZEUG82RADP8oDWg,1
Gxeo7cUI7baLnKYdwwVWxw,1
avW42af75K2HholTcVeakg,1
jR_KsO_fZZa0HnuO8oSXUw,1
Tai1TlKHiG8b5sFb_JRIRA,1
XRlRIWvUtml7zX0ZcVcDnA,1
BY0pnGlCTKq5ox8-lppm8A,1
yVf4E98dfSGncvhk6kYsOQ,1
C0Q2-hSYY213IwrKY3ZKaA,1
5oB_7kVnUYKSnSrD5sWXPg,1
pI8-9YpGgjsubM68yL7GxQ,1
J8pumc9Qr-M0sViJbEEGDA,1
2YHD8ScISAnpzpK_f-O62g,1
4VfJyKs9EmfRaxT9UEIqgw,1
q-ER0NPm6KWBzPmAYdu3GA,1
MRKUhE13RJoD1MhhLy-fgw,1
-Je5Qm81hADls02lURRRTg,1
iG6xX60i-d_2GOvz7fU8_g,1
cWGthzYsSiiOtZPGVxpxQQ,1
io6AK2x64wVLiXaoFVS3rA,1
2Swh55U-cQF33IeDuDM70w,1
8ZK7G5TDscVirkVGOZDkbw,1
aIj0Jbbiw71CpB9tsce5kQ,1
CwhdckKuHvo8HD5XK92bIw,1
e3hMs4QWtiPy3sgH8e_BIg,1
Y74dNPQi4ecwPBafOPoP7g,1
oE3540qgCo15KeUTbI9sjA,1
sOK6leOCsVeAMUiMaJa8vw,1
Zjf7YrTKa_JP24UQAIOAyQ,1
VGNup5YEPGBtd6XMOIf4NQ,1
7pE4U_eZ4shgxVfmzq02mA,1
MCM3v0FtW6617YI2SorzVQ,1
_7e_AvUzqpMxCwNJPczD-A,1
aNMPuMTgPJ44VcFL3dCqiA,1
nnKOSQW0BR2oNJlCHSARdA,1
uCpXcbujf5HEIqdHEWiLCg,1
Gd9Ly3YS2a8OgRlC_7X8YA,1
XhDs9BEU147SydCRz_IgNQ,1
Yra_ZRqRsViGbkhmZugOVw,1
p32F-x3rb40GwTc3ZE3QyQ,1
wJQt5WqJjYnNRaBh7453LQ,1
4O6PK-Kj-AKzxCkmRb5z2Q,1
0KXMZkYYJGyU1U_Kt-qDlQ,1
OH8tZzoXJgRpKioXH6Uceg,1
yazAHdTC1MnV2Xw8qQCk6Q,1
qNIesd3LXPJmpurxk1_Jaw,1
DWn0R0Ikvyseakuv8CZBTw,1
ZFuO8yCO0mHkL4HwKdYg6A,1
pHaThm_ZMYa2wFkDDKfuKQ,1
AoXiwp0yYh1G6hXK_hlchA,1
8mvZcFppbxXwB7mc0nx8nQ,1
2G-Gz-yt0nz_T2sptoxNUw,1
k4AC-y8zPZ17TI4Tey5JsA,1
kz0IsyMDMhRDvTgPK63-Cw,1
lBq-4v9HtTs8KKeB1f6QyQ,1
AaTn5W1EQxTFPE4pHRBxhA,1
fA-KE2UDnIoSFwxM_IccjQ,1
DPATS1fJxMMQRoJP9UfJXQ,1
CCXo36YPt9IvkdOyg3FOsA,1
hgttXNSRhgDwvHgYmB9EYw,1
JmJpD-qvvCv9NzBgap27Fg,1
2EdZY7SnXX2-R-1SgRAvNQ,1
M35EViCUHUB1u9wQI5dn2w,1
qpRitHbqyF_aW29Qk05UWA,1
YDT5FeCOEuMkl6AKPKCsSw,1
AK9jQ_F9J4wR8Cey84YVpw,1
eu2VPF4tZI24FC39DWI90A,1
39AFZHqZwEIexz25_wAG_w,1
HdFGId2yhUKDr6lOz4dOWQ,1
bfKksGxQdLktbxaLwLAHsQ,1
2g5a0Jkhw2HGWVqxAfJbkg,1
0cYp_hFQz3PQ3NJy0RaVHQ,1
sn6S_NQ9zn6Xhg3p3I0tKw,1
EF75NX3ss5jtNT-XRi6TkQ,1
1u_lJIDWgdQBsHAQcJQVWg,1
ZG5f5MPX8RgsglRHZUePSg,1
_TmTK-Rgy9WP4gFIcasSEA,1
QwU4Rd2LopiYuABw1aXeWA,1
RrOjT6LuZKH_JWmHIFLqcg,1
SbD0U35vrZXI34ryUdSwIA,1
UjIbk67n33N74A7In-R-XQ,1
w4_oGs-TSEJYs0_Y4X2Xlg,1
4rrATlkki5CrYXrXCG4q8g,1
mibM2poFtJBS17BSAbcQ0Q,1
eWbtldYRh7k0Sd8UlSfHMw,1
_qOUJsPPZvvyewvRfdlqtQ,1
n8AGFqYgWWn-CJ0ikCoCDw,1
NuQ02shzJYQcMNLS4rhdAQ,1
qRZj-s8DovQdc5GkYWZSQg,1
yJVB6UlS0Zxts-l7PcwUig,1
R9sPiJWEUr800VSddMwY1w,1
2Ohr8O58kXr5zggtb2W7PQ,1
HQa5dzvNUsVPuO0Q5fUsKg,1
QY6rep4p4E0L3B_JhQ7KHg,1
WSY6C8lL2gdUoa7Ekrt20w,1
Zv81J0yxK_Ae7zBBILaj6w,1
hmEQlgvSfi-T-PxuYmsfyA,1
bm0O_fu2CB-wDrqEnG57Ag,1
5nGmmDbjVR4BOXh80qY7nQ,1
bccpe5VnHDjuKJ6QPLB53g,1
Oq7nMKcvtAVKMjVUbEGhUw,1
6l274To1z1tTtfmx1SvFrQ,1
nDHN88hiFSZDuSp2qDO7Lg,1
pxd54e3lF_vnIJFMyfSn2A,1
ntR1TBmf7TTfQuQ94zbWLA,1
CO0HobBB4zKVAU-TVjGzWg,1
y0Ks6NkOkrcLrvxo5hEDSw,1
kJU9OuJ-EfpRhxnlvaYPpg,1
w8QZfA5yKkf8uhAQObqGLg,1
I2E1xvaREYaL0HlrxoO7Aw,1
dSxXxT-lpkvqRAqDfrz4ZQ,1
KELz0ZkMvvpn7hcK7fHpmA,1
IkjscTrMO2VeWgeXfWJgtg,1
zA9WzB1oKKCiPPBoe_q3Rg,1
DPxJdt2RhZP3oYR41IK9og,1
I5iVduCuD5zkKvl2g5vo6Q,1
iZXfnu1QtACySfdBd2UpYw,1
JUrvGIYUTMwNCDoGL7cyKQ,1
gKo3qynq98B-JoufjsfTiQ,1
of39yp4NjV5Cpj1f5yFSig,1
be4KTlkC0lyE8MDZxDChIQ,1
SQBfJqQNI7hcphf3ekjA4g,1
v6pvWtI99z22Cox4ef-stQ,1
DdGWqWQtEcg4MGvNY-Au5g,1
mX17zg1RBehzcKLBssgNDQ,1
zoSNHDsTZlCtHv8CtRRwMQ,1
DA2gWXvH2QihB92wHH4qzQ,1
Nk88pm4yj0jC-u92Zyd47Q,1
8UXXUkomTGiDzXNUkF-uVg,1
R3kp4slUQzDLoVkoIe3obA,1
P1v6CW-67QAdvmNGDFSugw,1
cqAt7E15q8eiOnOs5YElgA,1
9f480pyDkTp8dUQV1njtbg,1
r0fjcXMj8PbQyt1eQaWLtg,1
CUBjd-NUktW3t_g_XI8j_w,1
lSVMrgTCVUHvfgLgxmt1Vg,1
W9EIaDoxM4cCwbmtU1Ffuw,1
6W7CsZy6weZe8jCdEKbKvQ,1
185wIAetYJSvL4K8XJMH8w,1
Gy4NXtnEiwwyGjBVNlPUXg,1
PjB20ouP8uC3uaXDCqQNSA,1
OsajvBVzA8s6BGjS7Lzy8g,1
Atpl2KlQtRyg0kP2O1RwHw,1
FptQaDbMmNGyv343rgm81A,1
